Fuente,fuente_2014,DIVISION,GRUPO,CLASE,SUBCLASE,PRODUCTO,variedad,Glosa_Producto,pm_Enero2012,pm_Febrero2012,pm_Marzo2012,pm_Abril2012,pm_Mayo2012,pm_Junio2012,pm_Julio2012,pm_Agosto2012,pm_Septiembre2012,pm_Octubre2012,pm_Noviembre2012,pm_Diciembre2012,pm_Enero2013,pm_Febrero2013,pm_Marzo2013,pm_Abril2013,pm_mayo2013,pm_junio2013,pm_julio2013,pm_Agosto2013,pm_septiembre2013,pm_Octubre2013,pm_Noviembre2013,pm_Diciembre2013,pm_16_Enero2012,Reemplaza_Enero2012,pm_16_Febrero2012,Reemplaza_Febrero2012,pm_16_Marzo2012,Reemplaza_Marzo2012,pm_16_Abril2012,Reemplaza_Abril2012,pm_16_Mayo2012,Reemplaza_Mayo2012,pm_16_junio2012,Reemplaza_Junio2012,pm_16_julio2012,Reemplaza_Julio2012,pm_16_Agosto2012,Reemplaza_Agosto2012,pm_16_septiembre2012,Reemplaza_Septiembre2012,pm_16_octubre2012,Reemplaza_Octubre2012,pm_16_Noviembre2012,Reemplaza_Noviembre2012,pm_16_Diciembre2012,Reemplaza_Diciembre2012,pm_16_Enero2013,Reemplaza_Enero2013,pm_16_Febrero2013,Reemplaza_Febrero2013,pm_16_Marzo2013,Reemplaza_Marzo2013,pm_16_Abril2013,Reemplaza_Abril2013,pm_16_mayo2013,Reemplaza_mayo2013,pm_16_junio2013,Reemplaza_junio2013,pm_16_julio2013,Reemplaza_julio2013,pm_16_Agosto2013,Reemplaza_Agosto2013,pm_16_Septiembre2013,Reemplaza_Septiembre2013,pm_16_Octubre2013,Reemplaza_octubre2013,pm_16_Noviembre2013,Reemplaza_noviembre2013,pm_16_Diciembre2013,Reemplaza_diciembre2013,estado_lev_Enero2012,estado_lev_Febrero2012,estado_lev_Marzo2012,estado_lev_Abril2012,estado_lev_Mayo2012,estado_lev_Junio2012,estado_lev_julio2012,estado_lev_agosto2012,Estado_lev_Septiembre2012,Estado_lev_Octubre2012,Estado_lev_Noviembre2012,Estado_lev_Diciembre2012,Estado_lev_Enero2013,Estado_lev_Febrero2013,Estado_lev_Marzo2013,Estado_lev_Abril2013,Estado_lev_mayo2013,Estado_lev_junio2013,Estado_lev_julio2013,Estado_lev_Agosto2013,Estado_lev_Septiembre2013,Estado_lev_Octubre2013,Estado_lev_Noviembre2013,Estado_lev_Diciembre2013,Cantidad_Ene2012,Unidad_Ene2012,Cantidad_Feb2012,Unidad_feb2012,Cantidad_mar2012,Unidad_mar2012,Cantidad_Abr2012,Unidad_Abr2012,Cantidad_May2012,Unidad_may2012,Cantidad_jun2012,Unidad_Jun2012,Cantidad_Jul2012,Unidad_Jul2012,Cantidad_Ago2012,Unidad_Ago2012,Cantidad_Sep2012,Unidad_Sep2012,Cantidad_Oct2012,Unidad_Oct2012,Cantidad_nov2012,Unidad_Nov2012,Cantidad_dic2012,Unidad_dic2012,cantidad_Ene2013,Unidad_Ene2013,Cantidad_feb2013,Unidad_Feb2013,Cantidad_Mar2013,Unidad_Mar2013,Cantidad_Abr2013,Unidad_Abr2013,Cantidad_may2013,Unidad_may2013,Cantidad_jun2013,Unidad_jun2013,Cantidad_jul2013,Unidad_jul2013,Cantidad_Ago2013,Unidad_Ago2013,Cantidad_Sep2013,Unidad_Sep2013,Cantidad_Oct2013,Unidad_Oct2013,Cantidad_Nov2013,Unidad_Nov2013,Cantidad_Dic2013,Unidad_Dic2013,Oferta_11Ene2012,Oferta_11Feb2012,Oferta_11Mar2012,Oferta_11Abr2012,Oferta_11May2012,Oferta_11Jun2012,Oferta_11Jul2012,Oferta_11Ago2012,Oferta_11Sep2012,Oferta_11Oct2012,Oferta_11Nov2012,Oferta_11Dic2012,Oferta_11Ene2013,Oferta_11Feb2013,Oferta_11Mar2013,Oferta_11Abr2013,Oferta_11may2013,Oferta_11jun2013,Oferta_11jul2013,Oferta_11Ago2013,Oferta_11Sep2013,Oferta_11oct2013,Oferta_11Nov2013,Oferta_11Dic2013
8371,8371.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"650000,00","650000,00","700000,00","700000,00","700000,00","700000,00","700000,00","700000,00","700000,00","700000,00","700000,00","0,00","700000,00","700000,00","800000,00","850000,00","850000,00","850000,00","850000,00","850000,00","850000,00","850000,00","850000,00","850000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"700000,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
3986,3986.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"300000,00","300000,00","320000,00","320000,00","320000,00","320000,00","320000,00","320000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","350000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
3972,3972.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"440000,00","440000,00","460000,00","460000,00","460000,00","460000,00","460000,00","460000,00","460000,00","460000,00","460000,00","460000,00","480000,00","480000,00","480000,00","480000,00","500000,00","500000,00","500000,00","500000,00","500000,00","500000,00","500000,00","500000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
3984,3984.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
8478,8478.0,9,5,1,1,1,11,PAQUETES TURÍSTICOS,"630936,00","602370,00","596820,00","606564,00","599256,00","617526,00","602910,00","600474,00","578550,00","579768,00","597800,00","625636,00","644504,00","599284,00","558125,00","507892,00","518562,00","566130,00","571780,00","587600,00","572910,00","568390,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"510920,00",Si,"899536,00",Si,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
8480,8480.0,9,5,1,1,1,11,PAQUETES TURÍSTICOS,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8483,8483.0,9,5,1,1,1,2,PAQUETES TURÍSTICOS,"0,00","0,00","0,00","0,00","425580,00","438555,00","428175,00","426445,00","417525,00","418404,00","428952,00","419283,00","0,00","0,00","0,00","0,00","0,00","398728,00","0,00","456040,00","512064,00","0,00","0,00","621042,00","0,00",NO,"368115,00",Si,"0,00",NO,"419525,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"372090,00",Si,"0,00",NO,"0,00",NO,"607368,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"476175,00",Si,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
8361,8361.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","250000,00","250000,00","250000,00","250000,00","250000,00","250000,00","250000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
3968,3968.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8363,8363.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","425000,00","425000,00","425000,00","430000,00","430000,00","430000,00","430000,00","430000,00","430000,00","430000,00","430000,00","430000,00","450000,00","480000,00","480000,00","480000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
3967,3967.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"350000,00","350000,00","350000,00","350000,00","350000,00","380000,00","380000,00","380000,00","380000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
3973,3973.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","420000,00","450000,00","450000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
3978,3978.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","480000,00","550000,00","550000,00","550000,00","550000,00","550000,00","580000,00","580000,00","580000,00","580000,00","580000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
3960,3960.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360,8360.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","300000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
8370,8370.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"350000,00","370000,00","370000,00","370000,00","370000,00","370000,00","370000,00","370000,00","370000,00","380000,00","380000,00","400000,00","400000,00","400000,00","400000,00","400000,00","400000,00","400000,00","400000,00","400000,00","400000,00","400000,00","400000,00","400000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
8364,8364.0,11,2,1,1,2,4,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"350000,00","350000,00","360000,00","370000,00","0,00","370000,00","360000,00","360000,00","380000,00","380000,00","0,00","370000,00","370000,00","380000,00","380000,00","380000,00","380000,00","390000,00","390000,00","390000,00","390000,00","390000,00","390000,00","400000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"370000,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"370000,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
8481,8481.0,9,5,1,1,1,1,PAQUETES TURÍSTICOS,"0,00","0,00","288610,00","210654,00","211068,00","234741,00","0,00","239105,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","241775,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"230375,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"228475,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"182984,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
4030,4030.0,11,2,1,1,2,1,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"160650,00","160650,00","172550,00","172550,00","145180,00","145180,00","157913,00","152200,00","152200,00","152200,00","160650,00","142000,00","168980,00","189757,00","155000,00","130000,00","148750,00","160650,00","150000,00","154700,00","143990,00","142800,00","145000,00","145000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
